#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 02 11 00 999 99.0 99.0  1.98  9.88  6.51  71 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 02 11 30 999 99.0 99.0  1.87  9.09  6.34  54 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 02 12 00 999 99.0 99.0  1.96 10.53  6.41  64 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 02 20 30 999 99.0 99.0  1.93  9.88  6.33  60 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 02 21 00 999 99.0 99.0  1.83  9.88  6.22  72 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 02 21 30 999 99.0 99.0  1.89 10.53  6.20  72 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 02 22 00 999 99.0 99.0  1.74  6.67  5.84  68 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 02 23 00 999 99.0 99.0  1.78  9.09  6.03  55 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 02 23 30 999 99.0 99.0  1.88  9.88  6.29  50 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 03 00 00 999 99.0 99.0  1.84  9.88  6.03  61 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 03 00 30 999 99.0 99.0  1.78  9.09  6.30  71 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 03 01 00 999 99.0 99.0  1.76  9.09  6.23  62 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 03 01 30 999 99.0 99.0  1.74  9.88  6.14  60 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 03 02 00 999 99.0 99.0  1.68  9.09  6.12  65 9999.0 999.0  24.7 999.0 99.0 99.00
